algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_RandomSolution_start71,TSPB,64802,39432,25370,30,100,200
Deltas_NODE_SWAP_RandomSolution_start72,TSPB,64258,39691,24567,30,100,200
Deltas_NODE_SWAP_RandomSolution_start73,TSPB,63520,37623,25897,27,100,200
Deltas_NODE_SWAP_RandomSolution_start74,TSPB,59568,34336,25232,30,100,200
Deltas_NODE_SWAP_RandomSolution_start75,TSPB,62638,37245,25393,30,100,200
Deltas_NODE_SWAP_RandomSolution_start76,TSPB,60317,32824,27493,28,100,200
Deltas_NODE_SWAP_RandomSolution_start77,TSPB,57913,31944,25969,27,100,200
Deltas_NODE_SWAP_RandomSolution_start78,TSPB,60402,34398,26004,24,100,200
Deltas_NODE_SWAP_RandomSolution_start79,TSPB,59107,32561,26546,28,100,200
Deltas_NODE_SWAP_RandomSolution_start80,TSPB,67655,41608,26047,24,100,200
Deltas_NODE_SWAP_RandomSolution_start81,TSPB,60105,34087,26018,32,100,200
Deltas_NODE_SWAP_RandomSolution_start82,TSPB,61238,34782,26456,29,100,200
Deltas_NODE_SWAP_RandomSolution_start83,TSPB,61109,34615,26494,27,100,200
Deltas_NODE_SWAP_RandomSolution_start84,TSPB,64613,39772,24841,26,100,200
Deltas_NODE_SWAP_RandomSolution_start85,TSPB,62812,38407,24405,27,100,200
Deltas_NODE_SWAP_RandomSolution_start86,TSPB,67310,41046,26264,30,100,200
Deltas_NODE_SWAP_RandomSolution_start87,TSPB,60793,35259,25534,28,100,200
Deltas_NODE_SWAP_RandomSolution_start88,TSPB,62547,37756,24791,23,100,200
Deltas_NODE_SWAP_RandomSolution_start89,TSPB,62596,37091,25505,27,100,200
Deltas_NODE_SWAP_RandomSolution_start90,TSPB,63898,38881,25017,31,100,200
Deltas_NODE_SWAP_RandomSolution_start91,TSPB,60198,33394,26804,30,100,200
Deltas_NODE_SWAP_RandomSolution_start92,TSPB,69156,42309,26847,25,100,200
Deltas_NODE_SWAP_RandomSolution_start93,TSPB,62642,34904,27738,27,100,200
Deltas_NODE_SWAP_RandomSolution_start94,TSPB,71467,46795,24672,30,100,200
Deltas_NODE_SWAP_RandomSolution_start95,TSPB,61721,36963,24758,32,100,200
Deltas_NODE_SWAP_RandomSolution_start96,TSPB,60858,32857,28001,26,100,200
Deltas_NODE_SWAP_RandomSolution_start97,TSPB,59156,33920,25236,27,100,200
Deltas_NODE_SWAP_RandomSolution_start98,TSPB,64987,38083,26904,27,100,200
Deltas_NODE_SWAP_RandomSolution_start99,TSPB,63980,37497,26483,30,100,200
Deltas_NODE_SWAP_RandomSolution_start100,TSPB,62348,36483,25865,25,100,200
Deltas_NODE_SWAP_RandomSolution_start101,TSPB,60320,34765,25555,30,100,200
Deltas_NODE_SWAP_RandomSolution_start102,TSPB,58569,32340,26229,26,100,200
Deltas_NODE_SWAP_RandomSolution_start103,TSPB,62948,36119,26829,26,100,200
Deltas_NODE_SWAP_RandomSolution_start104,TSPB,64339,39252,25087,25,100,200
Deltas_NODE_SWAP_RandomSolution_start105,TSPB,58880,31978,26902,27,100,200
Deltas_NODE_SWAP_RandomSolution_start106,TSPB,62691,36912,25779,27,100,200
Deltas_NODE_SWAP_RandomSolution_start107,TSPB,60387,36040,24347,31,100,200
Deltas_NODE_SWAP_RandomSolution_start108,TSPB,61584,35668,25916,27,100,200
Deltas_NODE_SWAP_RandomSolution_start109,TSPB,66093,39984,26109,24,100,200
Deltas_NODE_SWAP_RandomSolution_start110,TSPB,64370,38580,25790,26,100,200
Deltas_NODE_SWAP_RandomSolution_start111,TSPB,57268,30798,26470,30,100,200
Deltas_NODE_SWAP_RandomSolution_start112,TSPB,62177,36020,26157,26,100,200
Deltas_NODE_SWAP_RandomSolution_start113,TSPB,66417,41194,25223,29,100,200
Deltas_NODE_SWAP_RandomSolution_start114,TSPB,62545,38036,24509,28,100,200
Deltas_NODE_SWAP_RandomSolution_start115,TSPB,60944,34438,26506,33,100,200
Deltas_NODE_SWAP_RandomSolution_start116,TSPB,63936,37803,26133,31,100,200
Deltas_NODE_SWAP_RandomSolution_start117,TSPB,63628,37881,25747,25,100,200
Deltas_NODE_SWAP_RandomSolution_start118,TSPB,62922,38030,24892,28,100,200
Deltas_NODE_SWAP_RandomSolution_start119,TSPB,64297,38301,25996,29,100,200
Deltas_NODE_SWAP_RandomSolution_start120,TSPB,61427,34121,27306,30,100,200
Deltas_NODE_SWAP_RandomSolution_start121,TSPB,64805,40401,24404,39,100,200
Deltas_NODE_SWAP_RandomSolution_start122,TSPB,68093,41854,26239,27,100,200
Deltas_NODE_SWAP_RandomSolution_start123,TSPB,62206,36046,26160,25,100,200
Deltas_NODE_SWAP_RandomSolution_start124,TSPB,64303,38554,25749,26,100,200
Deltas_NODE_SWAP_RandomSolution_start125,TSPB,65037,39374,25663,27,100,200
Deltas_NODE_SWAP_RandomSolution_start126,TSPB,61972,36928,25044,31,100,200
Deltas_NODE_SWAP_RandomSolution_start127,TSPB,68167,42365,25802,30,100,200
Deltas_NODE_SWAP_RandomSolution_start128,TSPB,65032,40406,24626,29,100,200
Deltas_NODE_SWAP_RandomSolution_start129,TSPB,59093,32182,26911,27,100,200
Deltas_NODE_SWAP_RandomSolution_start130,TSPB,60705,33915,26790,30,100,200
Deltas_NODE_SWAP_RandomSolution_start131,TSPB,62231,34965,27266,27,100,200
Deltas_NODE_SWAP_RandomSolution_start132,TSPB,67637,41603,26034,32,100,200
Deltas_NODE_SWAP_RandomSolution_start133,TSPB,61944,37045,24899,26,100,200
Deltas_NODE_SWAP_RandomSolution_start134,TSPB,59698,35156,24542,38,100,200
Deltas_NODE_SWAP_RandomSolution_start135,TSPB,60952,35116,25836,27,100,200
Deltas_NODE_SWAP_RandomSolution_start136,TSPB,64934,39775,25159,26,100,200
Deltas_NODE_SWAP_RandomSolution_start137,TSPB,60829,33686,27143,34,100,200
Deltas_NODE_SWAP_RandomSolution_start138,TSPB,64309,40149,24160,26,100,200
Deltas_NODE_SWAP_RandomSolution_start139,TSPB,62229,37633,24596,28,100,200
Deltas_NODE_SWAP_RandomSolution_start140,TSPB,66897,41003,25894,26,100,200
Deltas_NODE_SWAP_RandomSolution_start141,TSPB,63113,38024,25089,35,100,200
Deltas_NODE_SWAP_RandomSolution_start142,TSPB,65068,39314,25754,28,100,200
Deltas_NODE_SWAP_RandomSolution_start143,TSPB,65671,39785,25886,30,100,200
Deltas_NODE_SWAP_RandomSolution_start144,TSPB,61173,34995,26178,26,100,200
Deltas_NODE_SWAP_RandomSolution_start145,TSPB,63292,35756,27536,26,100,200
Deltas_NODE_SWAP_RandomSolution_start146,TSPB,68954,43868,25086,25,100,200
Deltas_NODE_SWAP_RandomSolution_start147,TSPB,62251,37302,24949,30,100,200
Deltas_NODE_SWAP_RandomSolution_start148,TSPB,62014,36996,25018,29,100,200
Deltas_NODE_SWAP_RandomSolution_start149,TSPB,69099,43879,25220,25,100,200
Deltas_NODE_SWAP_RandomSolution_start150,TSPB,63857,38873,24984,30,100,200
Deltas_NODE_SWAP_RandomSolution_start151,TSPB,67227,40877,26350,31,100,200
Deltas_NODE_SWAP_RandomSolution_start152,TSPB,65663,39340,26323,28,100,200
Deltas_NODE_SWAP_RandomSolution_start153,TSPB,64526,36979,27547,28,100,200
Deltas_NODE_SWAP_RandomSolution_start154,TSPB,60387,33886,26501,26,100,200
Deltas_NODE_SWAP_RandomSolution_start155,TSPB,62042,35377,26665,29,100,200
Deltas_NODE_SWAP_RandomSolution_start156,TSPB,67479,42314,25165,26,100,200
Deltas_NODE_SWAP_RandomSolution_start157,TSPB,67155,39947,27208,27,100,200
Deltas_NODE_SWAP_RandomSolution_start158,TSPB,63070,37967,25103,31,100,200
Deltas_NODE_SWAP_RandomSolution_start159,TSPB,64720,37038,27682,32,100,200
Deltas_NODE_SWAP_RandomSolution_start160,TSPB,59378,33174,26204,27,100,200
Deltas_NODE_SWAP_RandomSolution_start161,TSPB,62985,36362,26623,26,100,200
Deltas_NODE_SWAP_RandomSolution_start162,TSPB,66577,39368,27209,29,100,200
Deltas_NODE_SWAP_RandomSolution_start163,TSPB,63662,38188,25474,23,100,200
Deltas_NODE_SWAP_RandomSolution_start164,TSPB,66256,39318,26938,25,100,200
