algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
Deltas_NODE_SWAP_RandomSolution_start71,TSPA,87044,38279,48765,28,100,200
Deltas_NODE_SWAP_RandomSolution_start72,TSPA,91171,42419,48752,33,100,200
Deltas_NODE_SWAP_RandomSolution_start73,TSPA,87251,36872,50379,26,100,200
Deltas_NODE_SWAP_RandomSolution_start74,TSPA,90810,43187,47623,29,100,200
Deltas_NODE_SWAP_RandomSolution_start75,TSPA,88919,39692,49227,34,100,200
Deltas_NODE_SWAP_RandomSolution_start76,TSPA,84970,34042,50928,31,100,200
Deltas_NODE_SWAP_RandomSolution_start77,TSPA,87086,36816,50270,29,100,200
Deltas_NODE_SWAP_RandomSolution_start78,TSPA,95543,46207,49336,26,100,200
Deltas_NODE_SWAP_RandomSolution_start79,TSPA,90984,41237,49747,27,100,200
Deltas_NODE_SWAP_RandomSolution_start80,TSPA,86341,37549,48792,27,100,200
Deltas_NODE_SWAP_RandomSolution_start81,TSPA,87180,37184,49996,27,100,200
Deltas_NODE_SWAP_RandomSolution_start82,TSPA,88523,39229,49294,31,100,200
Deltas_NODE_SWAP_RandomSolution_start83,TSPA,88166,37685,50481,30,100,200
Deltas_NODE_SWAP_RandomSolution_start84,TSPA,83399,34561,48838,26,100,200
Deltas_NODE_SWAP_RandomSolution_start85,TSPA,88302,38118,50184,27,100,200
Deltas_NODE_SWAP_RandomSolution_start86,TSPA,92323,43290,49033,26,100,200
Deltas_NODE_SWAP_RandomSolution_start87,TSPA,91287,42008,49279,27,100,200
Deltas_NODE_SWAP_RandomSolution_start88,TSPA,91515,41936,49579,26,100,200
Deltas_NODE_SWAP_RandomSolution_start89,TSPA,86836,37781,49055,29,100,200
Deltas_NODE_SWAP_RandomSolution_start90,TSPA,88090,37761,50329,27,100,200
Deltas_NODE_SWAP_RandomSolution_start91,TSPA,85710,37217,48493,28,100,200
Deltas_NODE_SWAP_RandomSolution_start92,TSPA,84980,36349,48631,27,100,200
Deltas_NODE_SWAP_RandomSolution_start93,TSPA,87487,40151,47336,30,100,200
Deltas_NODE_SWAP_RandomSolution_start94,TSPA,88463,38992,49471,31,100,200
Deltas_NODE_SWAP_RandomSolution_start95,TSPA,92366,43053,49313,28,100,200
Deltas_NODE_SWAP_RandomSolution_start96,TSPA,82983,33129,49854,27,100,200
Deltas_NODE_SWAP_RandomSolution_start97,TSPA,87443,38028,49415,22,100,200
Deltas_NODE_SWAP_RandomSolution_start98,TSPA,86677,38168,48509,28,100,200
Deltas_NODE_SWAP_RandomSolution_start99,TSPA,86621,38496,48125,30,100,200
Deltas_NODE_SWAP_RandomSolution_start100,TSPA,83568,34613,48955,30,100,200
Deltas_NODE_SWAP_RandomSolution_start101,TSPA,90533,39676,50857,28,100,200
Deltas_NODE_SWAP_RandomSolution_start102,TSPA,84977,35793,49184,32,100,200
Deltas_NODE_SWAP_RandomSolution_start103,TSPA,92052,43279,48773,24,100,200
Deltas_NODE_SWAP_RandomSolution_start104,TSPA,85129,37051,48078,28,100,200
Deltas_NODE_SWAP_RandomSolution_start105,TSPA,90726,39638,51088,28,100,200
Deltas_NODE_SWAP_RandomSolution_start106,TSPA,85454,36262,49192,26,100,200
Deltas_NODE_SWAP_RandomSolution_start107,TSPA,84786,34932,49854,31,100,200
Deltas_NODE_SWAP_RandomSolution_start108,TSPA,85785,36391,49394,24,100,200
Deltas_NODE_SWAP_RandomSolution_start109,TSPA,85992,36077,49915,25,100,200
Deltas_NODE_SWAP_RandomSolution_start110,TSPA,87583,36743,50840,34,100,200
Deltas_NODE_SWAP_RandomSolution_start111,TSPA,88317,38325,49992,25,100,200
Deltas_NODE_SWAP_RandomSolution_start112,TSPA,87037,38375,48662,31,100,200
Deltas_NODE_SWAP_RandomSolution_start113,TSPA,89119,41035,48084,29,100,200
Deltas_NODE_SWAP_RandomSolution_start114,TSPA,87075,37162,49913,25,100,200
Deltas_NODE_SWAP_RandomSolution_start115,TSPA,89159,40011,49148,36,100,200
Deltas_NODE_SWAP_RandomSolution_start116,TSPA,88771,38538,50233,28,100,200
Deltas_NODE_SWAP_RandomSolution_start117,TSPA,86908,38382,48526,29,100,200
Deltas_NODE_SWAP_RandomSolution_start118,TSPA,84750,35185,49565,28,100,200
Deltas_NODE_SWAP_RandomSolution_start119,TSPA,90770,42255,48515,25,100,200
Deltas_NODE_SWAP_RandomSolution_start120,TSPA,83626,33566,50060,30,100,200
Deltas_NODE_SWAP_RandomSolution_start121,TSPA,91495,42958,48537,27,100,200
Deltas_NODE_SWAP_RandomSolution_start122,TSPA,88479,38999,49480,30,100,200
Deltas_NODE_SWAP_RandomSolution_start123,TSPA,94157,42848,51309,25,100,200
Deltas_NODE_SWAP_RandomSolution_start124,TSPA,81924,32432,49492,25,100,200
Deltas_NODE_SWAP_RandomSolution_start125,TSPA,98964,49856,49108,31,100,200
Deltas_NODE_SWAP_RandomSolution_start126,TSPA,93365,44684,48681,27,100,200
Deltas_NODE_SWAP_RandomSolution_start127,TSPA,91029,42736,48293,27,100,200
Deltas_NODE_SWAP_RandomSolution_start128,TSPA,88802,37972,50830,25,100,200
Deltas_NODE_SWAP_RandomSolution_start129,TSPA,89708,39872,49836,33,100,200
Deltas_NODE_SWAP_RandomSolution_start130,TSPA,87116,38192,48924,24,100,200
Deltas_NODE_SWAP_RandomSolution_start131,TSPA,94895,46434,48461,28,100,200
Deltas_NODE_SWAP_RandomSolution_start132,TSPA,89173,40168,49005,28,100,200
Deltas_NODE_SWAP_RandomSolution_start133,TSPA,87085,37279,49806,30,100,200
Deltas_NODE_SWAP_RandomSolution_start134,TSPA,93406,44623,48783,30,100,200
Deltas_NODE_SWAP_RandomSolution_start135,TSPA,85697,35702,49995,27,100,200
Deltas_NODE_SWAP_RandomSolution_start136,TSPA,86072,37793,48279,28,100,200
Deltas_NODE_SWAP_RandomSolution_start137,TSPA,86481,38280,48201,23,100,200
Deltas_NODE_SWAP_RandomSolution_start138,TSPA,84380,35105,49275,27,100,200
Deltas_NODE_SWAP_RandomSolution_start139,TSPA,91911,42988,48923,27,100,200
Deltas_NODE_SWAP_RandomSolution_start140,TSPA,81851,32884,48967,28,100,200
Deltas_NODE_SWAP_RandomSolution_start141,TSPA,86508,36168,50340,22,100,200
