algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
GreedyCycle2Regret_w1_1_start78,TSPA,71905,23579,48326,4,100,200
GreedyCycle2Regret_w1_1_start79,TSPA,72301,23680,48621,4,100,200
GreedyCycle2Regret_w1_1_start80,TSPA,71940,23456,48484,4,100,200
GreedyCycle2Regret_w1_1_start81,TSPA,71630,23304,48326,4,100,200
GreedyCycle2Regret_w1_1_start82,TSPA,72035,23507,48528,4,100,200
GreedyCycle2Regret_w1_1_start83,TSPA,72261,22842,49419,4,100,200
GreedyCycle2Regret_w1_1_start84,TSPA,72266,23860,48406,3,100,200
GreedyCycle2Regret_w1_1_start85,TSPA,72553,23540,49013,4,100,200
GreedyCycle2Regret_w1_1_start86,TSPA,71933,23455,48478,4,100,200
GreedyCycle2Regret_w1_1_start87,TSPA,73135,23746,49389,4,100,200
GreedyCycle2Regret_w1_1_start88,TSPA,72887,23626,49261,4,100,200
GreedyCycle2Regret_w1_1_start89,TSPA,71208,22742,48466,4,100,200
GreedyCycle2Regret_w1_1_start90,TSPA,71673,23347,48326,4,100,200
GreedyCycle2Regret_w1_1_start91,TSPA,72904,23947,48957,4,100,200
GreedyCycle2Regret_w1_1_start92,TSPA,71704,23378,48326,3,100,200
GreedyCycle2Regret_w1_1_start93,TSPA,71708,23286,48422,4,100,200
GreedyCycle2Regret_w1_1_start94,TSPA,71750,23180,48570,4,100,200
GreedyCycle2Regret_w1_1_start95,TSPA,72110,23305,48805,4,100,200
GreedyCycle2Regret_w1_1_start96,TSPA,71704,23028,48676,4,100,200
GreedyCycle2Regret_w1_1_start97,TSPA,71933,23455,48478,4,100,200
GreedyCycle2Regret_w1_1_start98,TSPA,72773,23434,49339,4,100,200
GreedyCycle2Regret_w1_1_start99,TSPA,72667,23520,49147,4,100,200
GreedyCycle2Regret_w1_1_start100,TSPA,71750,23180,48570,4,100,200
GreedyCycle2Regret_w1_1_start101,TSPA,71933,23455,48478,4,100,200
GreedyCycle2Regret_w1_1_start102,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start103,TSPA,71597,23235,48362,4,100,200
GreedyCycle2Regret_w1_1_start104,TSPA,73110,23928,49182,3,100,200
GreedyCycle2Regret_w1_1_start105,TSPA,72453,23604,48849,4,100,200
GreedyCycle2Regret_w1_1_start106,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start107,TSPA,72945,23519,49426,4,100,200
GreedyCycle2Regret_w1_1_start108,TSPA,72218,23381,48837,3,100,200
GreedyCycle2Regret_w1_1_start109,TSPA,72104,23436,48668,4,100,200
GreedyCycle2Regret_w1_1_start110,TSPA,72558,23584,48974,4,100,200
GreedyCycle2Regret_w1_1_start111,TSPA,72527,23241,49286,4,100,200
GreedyCycle2Regret_w1_1_start112,TSPA,71960,23938,48022,3,100,200
GreedyCycle2Regret_w1_1_start113,TSPA,71978,23795,48183,4,100,200
GreedyCycle2Regret_w1_1_start114,TSPA,71682,23112,48570,4,100,200
GreedyCycle2Regret_w1_1_start115,TSPA,71947,23578,48369,4,100,200
GreedyCycle2Regret_w1_1_start116,TSPA,71947,23578,48369,3,100,200
GreedyCycle2Regret_w1_1_start117,TSPA,71108,22981,48127,4,100,200
GreedyCycle2Regret_w1_1_start118,TSPA,72006,23637,48369,4,100,200
GreedyCycle2Regret_w1_1_start119,TSPA,71472,23013,48459,4,100,200
GreedyCycle2Regret_w1_1_start120,TSPA,71855,23529,48326,4,100,200
GreedyCycle2Regret_w1_1_start121,TSPA,71867,23297,48570,3,100,200
GreedyCycle2Regret_w1_1_start122,TSPA,72576,23444,49132,3,100,200
GreedyCycle2Regret_w1_1_start123,TSPA,72229,23745,48484,4,100,200
GreedyCycle2Regret_w1_1_start124,TSPA,71861,23291,48570,4,100,200
GreedyCycle2Regret_w1_1_start125,TSPA,72824,22940,49884,4,100,200
GreedyCycle2Regret_w1_1_start126,TSPA,72420,23391,49029,4,100,200
GreedyCycle2Regret_w1_1_start127,TSPA,72193,23609,48584,3,100,200
GreedyCycle2Regret_w1_1_start128,TSPA,72317,23458,48859,3,100,200
GreedyCycle2Regret_w1_1_start129,TSPA,71704,23378,48326,4,100,200
GreedyCycle2Regret_w1_1_start130,TSPA,73718,24245,49473,4,100,200
GreedyCycle2Regret_w1_1_start131,TSPA,71993,23509,48484,4,100,200
GreedyCycle2Regret_w1_1_start132,TSPA,72621,23434,49187,4,100,200
GreedyCycle2Regret_w1_1_start133,TSPA,72236,23615,48621,4,100,200
GreedyCycle2Regret_w1_1_start134,TSPA,73278,23531,49747,4,100,200
GreedyCycle2Regret_w1_1_start135,TSPA,71750,23180,48570,3,100,200
GreedyCycle2Regret_w1_1_start136,TSPA,72473,23896,48577,4,100,200
GreedyCycle2Regret_w1_1_start137,TSPA,73058,24281,48777,4,100,200
GreedyCycle2Regret_w1_1_start138,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start139,TSPA,71947,23578,48369,4,100,200
GreedyCycle2Regret_w1_1_start140,TSPA,71708,23286,48422,4,100,200
GreedyCycle2Regret_w1_1_start141,TSPA,72688,23290,49398,3,100,200
GreedyCycle2Regret_w1_1_start142,TSPA,72909,23572,49337,4,100,200
GreedyCycle2Regret_w1_1_start143,TSPA,71108,22981,48127,4,100,200
GreedyCycle2Regret_w1_1_start144,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start145,TSPA,72061,23735,48326,3,100,200
GreedyCycle2Regret_w1_1_start146,TSPA,71385,23490,47895,3,100,200
GreedyCycle2Regret_w1_1_start147,TSPA,73391,23933,49458,4,100,200
GreedyCycle2Regret_w1_1_start148,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start149,TSPA,71947,23578,48369,4,100,200
GreedyCycle2Regret_w1_1_start150,TSPA,73393,23514,49879,4,100,200
GreedyCycle2Regret_w1_1_start151,TSPA,71940,23456,48484,4,100,200
GreedyCycle2Regret_w1_1_start152,TSPA,71933,23455,48478,3,100,200
GreedyCycle2Regret_w1_1_start153,TSPA,71836,23029,48807,4,100,200
GreedyCycle2Regret_w1_1_start154,TSPA,71720,23374,48346,4,100,200
GreedyCycle2Regret_w1_1_start155,TSPA,72039,23020,49019,4,100,200
GreedyCycle2Regret_w1_1_start156,TSPA,72431,23408,49023,4,100,200
GreedyCycle2Regret_w1_1_start157,TSPA,72008,23507,48501,3,100,200
GreedyCycle2Regret_w1_1_start158,TSPA,71750,23180,48570,4,100,200
GreedyCycle2Regret_w1_1_start159,TSPA,71443,23605,47838,4,100,200
GreedyCycle2Regret_w1_1_start160,TSPA,71385,23490,47895,4,100,200
GreedyCycle2Regret_w1_1_start161,TSPA,73384,23693,49691,4,100,200
GreedyCycle2Regret_w1_1_start162,TSPA,72225,23856,48369,3,100,200
GreedyCycle2Regret_w1_1_start163,TSPA,72555,23328,49227,4,100,200
GreedyCycle2Regret_w1_1_start164,TSPA,72402,24230,48172,4,100,200
GreedyCycle2Regret_w1_1_start165,TSPA,71523,23197,48326,4,100,200
GreedyCycle2Regret_w1_1_start166,TSPA,72595,23537,49058,3,100,200
GreedyCycle2Regret_w1_1_start167,TSPA,72713,24137,48576,4,100,200
GreedyCycle2Regret_w1_1_start168,TSPA,72772,23521,49251,4,100,200
GreedyCycle2Regret_w1_1_start169,TSPA,72402,23479,48923,4,100,200
GreedyCycle2Regret_w1_1_start170,TSPA,71641,22771,48870,3,100,200
GreedyCycle2Regret_w1_1_start171,TSPA,72017,23691,48326,4,100,200
GreedyCycle2Regret_w1_1_start172,TSPA,72918,23714,49204,4,100,200
GreedyCycle2Regret_w1_1_start173,TSPA,72487,22851,49636,4,100,200
