algorithm,instance,objective_value,path_length,node_costs,computation_time_ms,selected_nodes,total_nodes
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69286,21647,47639,4357,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69263,21663,47600,4345,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69204,21565,47639,4334,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69255,21655,47600,4367,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69216,21565,47651,4326,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69207,21568,47639,4371,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69327,21609,47718,4300,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69301,21662,47639,4305,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69255,21655,47600,4304,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69330,21691,47639,4304,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69258,21619,47639,4299,100,200
ALNS_d-0.30_rho-0.10_seg-25_cool-1.0000_ls-On,TSPA,69221,21543,47678,4276,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69378,21570,47808,4329,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69293,21497,47796,4282,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69250,21611,47639,4375,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69221,21543,47678,4337,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69207,21568,47639,4331,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69329,21533,47796,4321,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69200,21561,47639,4365,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69216,21538,47678,4340,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69221,21543,47678,4304,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69221,21543,47678,4363,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69243,21604,47639,4330,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69293,21497,47796,4352,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69287,21543,47744,4366,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69293,21497,47796,4345,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69250,21506,47744,4344,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69255,21655,47600,4326,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69322,21722,47600,4336,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69293,21549,47744,4359,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69293,21497,47796,4364,100,200
ALNS_d-0.30_rho-0.25_seg-25_cool-1.0000_ls-On,TSPA,69207,21568,47639,4278,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69270,21631,47639,2413,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69209,21570,47639,2389,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69293,21497,47796,2402,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69293,21497,47796,2390,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69310,21671,47639,2405,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69301,21662,47639,2363,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69287,21648,47639,2383,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69251,21612,47639,2402,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69200,21561,47639,2436,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69207,21568,47639,2392,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69243,21604,47639,2399,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69301,21662,47639,2388,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69258,21619,47639,2373,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69207,21568,47639,2393,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69267,21628,47639,2391,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69258,21619,47639,2387,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69207,21568,47639,2376,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69253,21614,47639,2392,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69294,21616,47678,2389,100,200
ALNS_d-0.60_rho-0.25_seg-11_cool-0.9999_ls-On,TSPA,69293,21497,47796,2380,100,200
